ALT,P,T,H2O,CO2,O3,CO,N2O,CH4,O2,BRD,NO,SO2_HI,NO2_HI,NH3,HNO3_HI,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2_HI,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN_HI,CF4_HI,C4H2,HC3N,H2,CS,SO3,BRO,CLONO2_XS,HNO4,CHCL2F,CCL4,F11,F12,C2CL2F4,C2CL3F3,N2O5,HNO3_XS,CF4_XS,CHCLF2,CCLF3,C2CLF5,NO2_XS,PAN,ACET,CH3CN_XS,CHF2CF3,CFH2CF3,CF3CH3,CH3CHF2,CH2F2,CCl2FCH3,CH3CClF2,??????,CHCl2CF3,CHClFCF3,CHCl2C2F5,C2HCl2F3CF2,SO2_XS,ISOP,CHF3
6.781,424.5,244.1,0.0006493,0.00033,4.813E-008,1.256E-007,0.00000032,0.000001699,0.209,12600000000000,3E-010,8.609E-011,2.3E-011,1.091E-010,1.227E-010,4.408E-014,1.396E-013,1.423E-010,1.7E-012,3E-012,1E-014,5.418E-010,6.346E-011,5.639E-012,0.781,1.6E-010,6E-010,1.527E-010,2.885E-011,1.861E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,8.439E-017,1.035E-012,3.168E-011,nan,1.295E-010,1.396E-010,2.396E-010,1.199E-011,1.896E-011,2.394E-012,9.836E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.504E-011,0.000000001,1E-010,1.89E-012,9.129E-012,1.89E-012,1.89E-012,3.683E-012,1.059E-011,1.018E-011,nan,nan,nan,nan,nan,8.609E-011,1.079E-012,2.129E-011
7.066,407.5,242.3,0.0005584,0.00033,5.073E-008,1.243E-007,0.00000032,0.000001699,0.209,12190000000000,3E-010,8.228E-011,2.3E-011,9.654E-011,1.269E-010,4.413E-014,1.588E-013,1.298E-010,1.7E-012,3E-012,1.001E-014,5.395E-010,5.972E-011,5.372E-012,0.781,1.6E-010,5.999E-010,1.473E-010,2.783E-011,1.846E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,9.221E-017,9.602E-013,3.319E-011,nan,1.295E-010,1.396E-010,2.396E-010,1.199E-011,1.896E-011,2.447E-012,9.938E-011,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.638E-011,0.000000001,1E-010,1.886E-012,9.108E-012,1.886E-012,1.886E-012,3.68E-012,1.056E-011,1.015E-011,nan,nan,nan,nan,nan,8.228E-011,1.102E-012,2.129E-011
7.37,390.9,240.3,0.000496,0.00033,5.363E-008,1.224E-007,0.00000032,0.000001698,0.209,11780000000000,3E-010,7.897E-011,2.3E-011,8.622E-011,1.308E-010,4.425E-014,1.856E-013,1.2E-010,1.7E-012,3E-012,1.004E-014,5.37E-010,5.659E-011,5.154E-012,0.781,1.6E-010,5.993E-010,1.394E-010,2.707E-011,1.828E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.039E-016,8.811E-013,3.481E-011,nan,1.295E-010,1.396E-010,2.396E-010,1.199E-011,1.896E-011,2.504E-012,1.005E-010,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.721E-011,0.000000001,1E-010,1.881E-012,9.083E-012,1.881E-012,1.881E-012,3.677E-012,1.053E-011,1.013E-011,nan,nan,nan,nan,nan,7.897E-011,1.157E-012,2.129E-011
7.666,374.7,238.4,0.0004352,0.00033,5.647E-008,1.206E-007,0.00000032,0.000001698,0.209,11390000000000,3E-010,7.574E-011,2.3E-011,7.615E-011,1.347E-010,4.437E-014,2.116E-013,1.104E-010,1.7E-012,3E-012,1.007E-014,5.347E-010,5.354E-011,4.94E-012,0.781,1.6E-010,5.987E-010,1.317E-010,2.633E-011,1.81E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.153E-016,8.039E-013,3.638E-011,nan,1.294E-010,1.395E-010,2.395E-010,1.198E-011,1.895E-011,2.56E-012,1.015E-010,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.801E-011,0.000000001,1E-010,1.876E-012,9.058E-012,1.876E-012,1.876E-012,3.674E-012,1.05E-011,1.01E-011,nan,nan,nan,nan,nan,7.574E-011,1.21E-012,2.128E-011
7.955,359,236.5,0.000376,0.00033,5.923E-008,1.188E-007,0.00000032,0.000001697,0.209,11000000000000,3E-010,7.259E-011,2.3E-011,6.634E-011,1.384E-010,4.448E-014,2.37E-013,1.011E-010,1.7E-012,3E-012,1.01E-014,5.324E-010,5.057E-011,4.733E-012,0.781,1.6E-010,5.981E-010,1.242E-010,2.561E-011,1.793E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.264E-016,7.288E-013,3.792E-011,nan,1.294E-010,1.395E-010,2.395E-010,1.198E-011,1.895E-011,2.614E-012,1.025E-010,7E-011,9.35E-011,5E-012,4E-012,2.3E-011,1.88E-011,0.000000001,1E-010,1.871E-012,9.035E-012,1.871E-012,1.871E-012,3.67E-012,1.047E-011,1.007E-011,nan,nan,nan,nan,nan,7.259E-011,1.262E-012,2.128E-011
8.266,343.6,234.5,0.0003113,0.00033,6.816E-008,1.161E-007,3.199E-007,0.000001696,0.209,10620000000000,3E-010,7.037E-011,2.305E-011,5.76E-011,1.427E-010,4.479E-014,2.843E-013,9.301E-011,1.7E-012,3E-012,1.021E-014,5.301E-010,4.8E-011,4.623E-012,0.781,1.6E-010,5.969E-010,1.145E-010,2.51E-011,1.771E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.433E-016,6.921E-013,3.752E-011,nan,1.294E-010,1.395E-010,2.395E-010,1.198E-011,1.895E-011,2.597E-012,1.049E-010,7E-011,9.35E-011,5E-012,4E-012,2.305E-011,1.977E-011,0.000000001,1E-010,1.865E-012,9.008E-012,1.865E-012,1.865E-012,3.666E-012,1.044E-011,1.004E-011,nan,nan,nan,nan,nan,7.037E-011,1.182E-012,2.127E-011
8.574,328.7,232.5,0.0002471,0.00033,0.000000078,1.133E-007,3.197E-007,0.000001695,0.209,10240000000000,3E-010,6.837E-011,2.311E-011,4.925E-011,1.47E-010,4.513E-014,3.345E-013,8.537E-011,1.7E-012,3E-012,1.033E-014,5.28E-010,4.557E-011,4.534E-012,0.781,1.6E-010,5.957E-010,1.046E-010,2.464E-011,1.75E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.609E-016,6.631E-013,3.678E-011,nan,1.293E-010,1.394E-010,2.394E-010,1.198E-011,1.894E-011,2.567E-012,1.075E-010,7E-011,9.35E-011,5E-012,4E-012,2.311E-011,2.076E-011,0.000000001,1E-010,1.86E-012,8.981E-012,1.86E-012,1.86E-012,3.661E-012,1.041E-011,1.001E-011,nan,nan,nan,nan,nan,6.837E-011,1.08E-012,2.127E-011
8.873,314.1,230.5,0.0001847,0.00033,8.763E-008,1.106E-007,3.196E-007,0.000001694,0.209,9874000000000,3E-010,6.642E-011,2.317E-011,4.113E-011,1.512E-010,4.546E-014,3.834E-013,7.794E-011,1.7E-012,3E-012,1.045E-014,5.259E-010,4.32E-011,4.447E-012,0.781,1.6E-010,5.945E-010,9.496E-011,2.419E-011,1.729E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.781E-016,6.35E-013,3.606E-011,nan,1.293E-010,1.394E-010,2.394E-010,1.198E-011,1.894E-011,2.538E-012,1.1E-010,7E-011,9.35E-011,5E-012,4E-012,2.317E-011,2.172E-011,0.000000001,1E-010,1.854E-012,8.954E-012,1.854E-012,1.854E-012,3.657E-012,1.038E-011,9.98E-012,nan,nan,nan,nan,nan,6.642E-011,9.809E-013,2.126E-011
9.186,300,228.5,0.0001419,0.00033,9.905E-008,1.076E-007,3.192E-007,0.000001692,0.209,9511000000000,3E-010,6.471E-011,2.331E-011,3.446E-011,1.569E-010,4.582E-014,4.511E-013,7.145E-011,1.7E-012,3E-012,1.08E-014,5.237E-010,4.11E-011,4.397E-012,0.781,1.6E-010,5.929E-010,8.476E-011,2.376E-011,1.694E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,2.049E-016,6.056E-013,3.531E-011,nan,1.293E-010,1.394E-010,2.394E-010,1.198E-011,1.894E-011,2.508E-012,1.127E-010,7E-011,9.35E-011,5E-012,4E-012,2.331E-011,2.314E-011,0.000000001,9.628E-011,1.848E-012,8.924E-012,1.848E-012,1.848E-012,3.65E-012,1.035E-011,9.946E-012,nan,nan,nan,nan,nan,6.471E-011,8.938E-013,2.125E-011
9.506,286.3,226.5,0.0001136,0.00033,1.117E-007,1.045E-007,3.187E-007,0.000001689,0.209,9154000000000,3E-010,6.317E-011,2.35E-011,2.89E-011,1.636E-010,4.621E-014,5.319E-013,6.57E-011,1.7E-012,3E-012,1.131E-014,5.215E-010,3.922E-011,4.375E-012,0.781,1.6E-010,5.91E-010,7.422E-011,2.334E-011,1.649E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,2.386E-016,5.756E-013,3.455E-011,nan,1.292E-010,1.393E-010,2.393E-010,1.198E-011,1.893E-011,2.477E-012,1.153E-010,7E-011,9.35E-011,5E-012,4E-012,2.35E-011,2.489E-011,9.237E-010,8.989E-011,1.841E-012,8.89E-012,1.841E-012,1.841E-012,3.642E-012,1.031E-011,9.909E-012,nan,nan,nan,nan,nan,6.317E-011,8.162E-013,2.124E-011
9.816,272.9,224.5,0.00008623,0.00033,0.000000124,1.014E-007,3.182E-007,0.000001686,0.209,8808000000000,3E-010,6.168E-011,2.369E-011,2.35E-011,1.701E-010,4.658E-014,6.104E-013,6.012E-011,1.7E-012,3E-012,1.181E-014,5.193E-010,3.739E-011,4.353E-012,0.781,1.6E-010,5.891E-010,6.398E-011,2.294E-011,1.606E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,2.714E-016,5.465E-013,3.38E-011,nan,1.292E-010,1.392E-010,2.393E-010,1.198E-011,1.893E-011,2.448E-012,1.18E-010,7E-011,9.35E-011,5E-012,4E-012,2.369E-011,2.658E-011,8.788E-010,8.368E-011,1.834E-012,8.858E-012,1.834E-012,1.834E-012,3.634E-012,1.027E-011,9.873E-012,nan,nan,nan,nan,nan,6.168E-011,7.408E-013,2.123E-011
10.13,260,222.4,0.00006548,0.00033,1.424E-007,9.83E-008,3.174E-007,0.000001684,0.209,8468000000000,3E-010,6.042E-011,2.412E-011,1.906E-011,1.777E-010,4.696E-014,7.289E-013,5.536E-011,1.7E-012,3E-012,1.297E-014,5.168E-010,3.604E-011,4.381E-012,0.781,1.6E-010,5.868E-010,5.478E-011,2.245E-011,1.543E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.099E-016,5.295E-013,3.282E-011,nan,1.292E-010,1.392E-010,2.393E-010,1.198E-011,1.893E-011,2.468E-012,1.226E-010,7E-011,9.35E-011,5E-012,4E-012,2.412E-011,2.747E-011,8.122E-010,7.735E-011,1.829E-012,8.834E-012,1.829E-012,1.829E-012,3.623E-012,1.024E-011,9.847E-012,nan,nan,nan,nan,nan,6.042E-011,6.693E-013,2.121E-011
10.46,247.4,220.3,0.0000543,0.00033,0.00000017,0.000000095,3.161E-007,0.00000168,0.209,8133000000000,3E-010,5.946E-011,2.491E-011,1.595E-011,1.87E-010,4.736E-014,9.084E-013,5.175E-011,1.7E-012,3E-012,1.516E-014,5.138E-010,3.537E-011,4.484E-012,0.781,1.6E-010,5.838E-010,4.697E-011,2.182E-011,1.45E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,3.576E-016,5.302E-013,3.147E-011,nan,1.291E-010,1.391E-010,2.392E-010,1.198E-011,1.892E-011,2.561E-012,1.304E-010,7E-011,9.35E-011,5E-012,4E-012,2.491E-011,2.718E-011,7.123E-010,7.074E-011,1.827E-012,8.822E-012,1.827E-012,1.827E-012,3.608E-012,1.023E-011,9.833E-012,nan,nan,nan,nan,nan,5.946E-011,6.025E-013,2.118E-011
10.78,235.2,218.2,0.00004346,0.00033,1.968E-007,9.18E-008,3.148E-007,0.000001677,0.209,7808000000000,3E-010,5.853E-011,2.568E-011,1.294E-011,1.959E-010,4.774E-014,1.082E-012,4.826E-011,1.7E-012,3E-012,1.727E-014,5.11E-010,3.473E-011,4.583E-012,0.781,1.6E-010,5.81E-010,3.941E-011,2.121E-011,1.361E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,4.038E-016,5.308E-013,3.016E-011,nan,1.29E-010,1.39E-010,2.391E-010,1.197E-011,1.891E-011,2.652E-012,1.38E-010,7E-011,9.35E-011,5E-012,4E-012,2.568E-011,2.691E-011,6.155E-010,6.433E-011,1.825E-012,8.811E-012,1.825E-012,1.825E-012,3.594E-012,1.022E-011,9.82E-012,nan,nan,nan,nan,nan,5.853E-011,5.378E-013,2.116E-011
11.11,223.4,216.8,0.00003429,0.00033,2.251E-007,8.84E-008,3.135E-007,0.000001674,0.209,7470000000000,3E-010,5.77E-011,2.677E-011,1.04E-011,2.062E-010,4.815E-014,1.282E-012,4.565E-011,1.7E-012,3E-012,2.011E-014,5.078E-010,3.426E-011,4.689E-012,0.781,1.6E-010,5.776E-010,3.27E-011,2.045E-011,1.266E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,4.564E-016,5.315E-013,2.884E-011,nan,1.289E-010,1.389E-010,2.39E-010,1.197E-011,1.89E-011,2.745E-012,1.456E-010,7E-011,9.35E-011,5E-012,4E-012,2.677E-011,2.65E-011,5.173E-010,5.784E-011,1.822E-012,8.799E-012,1.822E-012,1.822E-012,3.579E-012,1.02E-011,9.807E-012,nan,nan,nan,nan,nan,5.77E-011,4.775E-013,2.113E-011
11.45,212,216.8,0.00002839,0.00033,2.578E-007,8.442E-008,0.000000312,0.000001669,0.209,7090000000000,3E-010,5.704E-011,2.86E-011,8.813E-012,2.197E-010,4.864E-014,1.545E-012,4.486E-011,1.7E-012,3E-012,2.464E-014,5.04E-010,3.412E-011,4.813E-012,0.781,1.6E-010,5.731E-010,2.759E-011,1.935E-011,1.158E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,5.246E-016,5.323E-013,2.742E-011,nan,1.287E-010,1.388E-010,2.389E-010,1.197E-011,1.889E-011,2.843E-012,1.538E-010,7E-011,9.35E-011,5E-012,4E-012,2.86E-011,2.578E-011,4.123E-010,5.093E-011,1.819E-012,8.786E-012,1.819E-012,1.819E-012,3.561E-012,1.019E-011,9.792E-012,nan,nan,nan,nan,nan,5.704E-011,4.246E-013,2.11E-011
11.79,201,216.7,0.00002268,0.00033,2.895E-007,8.058E-008,3.105E-007,0.000001665,0.209,6722000000000,3E-010,5.64E-011,3.038E-011,7.274E-012,2.327E-010,4.91E-014,1.799E-012,4.409E-011,1.7E-012,3E-012,2.903E-014,5.003E-010,3.398E-011,4.934E-012,0.781,1.6E-010,5.688E-010,2.263E-011,1.828E-011,1.052E-009,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,5.905E-016,5.33E-013,2.606E-011,nan,1.286E-010,1.387E-010,2.388E-010,1.196E-011,1.888E-011,2.938E-012,1.617E-010,7E-011,9.35E-011,5E-012,4E-012,3.038E-011,2.508E-011,3.107E-010,4.424E-011,1.817E-012,8.774E-012,1.817E-012,1.817E-012,3.545E-012,1.017E-011,9.779E-012,nan,nan,nan,nan,nan,5.64E-011,3.734E-013,2.108E-011
12.13,190.3,216.7,0.00001799,0.00033,3.193E-007,7.626E-008,3.089E-007,0.00000166,0.209,6366000000000,2.999E-010,5.599E-011,3.32E-011,5.885E-012,2.456E-010,4.973E-014,2.111E-012,4.641E-011,1.7E-012,3E-012,3.497E-014,4.959E-010,3.404E-011,5.037E-012,0.781,1.599E-010,5.637E-010,1.836E-011,1.691E-011,0.000000001,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,6.557E-016,6.531E-013,2.557E-011,nan,1.283E-010,1.384E-010,2.385E-010,1.195E-011,1.885E-011,3.566E-012,1.869E-010,7E-011,9.35E-011,4.945E-012,3.966E-012,3.32E-011,2.621E-011,2.277E-010,3.739E-011,1.812E-012,8.75E-012,1.812E-012,1.812E-012,3.528E-012,1.014E-011,9.752E-012,nan,nan,nan,nan,nan,5.599E-011,3.246E-013,2.105E-011
12.5,180,216.7,0.00001499,0.00033,3.467E-007,0.000000071,3.072E-007,0.000001654,0.209,6021000000000,2.995E-010,5.595E-011,3.795E-011,4.723E-012,2.584E-010,5.064E-014,2.535E-012,5.426E-011,1.7E-012,3E-012,4.385E-014,4.901E-010,3.445E-011,5.114E-012,0.781,1.595E-010,5.571E-010,1.519E-011,1.497E-011,8.551E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,7.214E-016,9.884E-013,2.665E-011,nan,1.276E-010,1.377E-010,2.379E-010,1.194E-011,1.879E-011,5.158E-012,2.435E-010,7E-011,9.35E-011,4.792E-012,3.871E-012,3.795E-011,3.062E-011,1.755E-010,3.008E-011,1.803E-012,8.705E-012,1.803E-012,1.803E-012,3.513E-012,1.009E-011,9.702E-012,nan,nan,nan,nan,nan,5.595E-011,2.785E-013,2.102E-011
12.85,170.1,216.7,0.0000121,0.00033,3.732E-007,6.592E-008,3.055E-007,0.000001648,0.209,5689000000000,2.992E-010,5.592E-011,4.253E-011,3.602E-012,2.707E-010,5.152E-014,2.944E-012,6.184E-011,1.7E-012,3E-012,5.241E-014,4.844E-010,3.483E-011,5.188E-012,0.781,1.592E-010,5.507E-010,1.212E-011,1.31E-011,7.621E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,7.847E-016,1.312E-012,2.769E-011,nan,1.269E-010,1.371E-010,2.373E-010,1.192E-011,1.873E-011,6.693E-012,2.982E-010,7E-011,9.35E-011,4.644E-012,3.779E-012,4.253E-011,3.487E-011,1.25E-010,2.303E-011,1.794E-012,8.662E-012,1.794E-012,1.794E-012,3.498E-012,1.004E-011,9.654E-012,nan,nan,nan,nan,nan,5.592E-011,2.341E-013,2.099E-011
13.22,160.5,216.7,0.000009767,0.00033,4.107E-007,6.077E-008,3.037E-007,0.000001641,0.209,5368000000000,2.981E-010,5.601E-011,5.117E-011,2.678E-012,2.885E-010,5.291E-014,3.45E-012,7.3E-011,1.7E-012,3E-012,6.574E-014,4.772E-010,3.526E-011,5.304E-012,0.781,1.586E-010,5.436E-010,9.873E-012,1.12E-011,6.723E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,8.562E-016,1.653E-012,2.879E-011,nan,1.262E-010,1.364E-010,2.366E-010,1.19E-011,1.867E-011,8.313E-012,3.558E-010,7E-011,9.35E-011,4.496E-012,3.687E-012,5.117E-011,3.857E-011,9.186E-011,1.56E-011,1.784E-012,8.616E-012,1.784E-012,1.784E-012,3.48E-012,9.99E-012,9.603E-012,nan,nan,nan,nan,nan,5.601E-011,1.912E-013,2.096E-011
13.6,151.3,216.7,0.000007881,0.00033,0.000000456,5.56E-008,3.018E-007,0.000001634,0.209,5059000000000,2.966E-010,5.62E-011,6.277E-011,1.908E-012,3.104E-010,5.467E-014,4.025E-012,8.675E-011,1.7E-012,3E-012,8.251E-014,4.687E-010,3.572E-011,5.449E-012,0.781,1.578E-010,5.359E-010,8.261E-012,9.297E-012,5.857E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,9.332E-016,2.004E-012,2.992E-011,nan,1.255E-010,1.357E-010,2.36E-010,1.187E-011,1.861E-011,9.981E-012,4.151E-010,7E-011,9.35E-011,4.351E-012,3.595E-012,6.277E-011,4.183E-011,7.197E-011,7.939E-012,1.775E-012,8.57E-012,1.775E-012,1.775E-012,3.461E-012,9.937E-012,9.552E-012,nan,nan,nan,nan,nan,5.62E-011,1.499E-013,2.092E-011
13.97,142.4,216.7,0.000006067,0.00033,4.996E-007,5.063E-008,0.0000003,0.000001627,0.209,4762000000000,2.951E-010,5.639E-011,7.394E-011,1.167E-012,3.314E-010,5.637E-014,4.577E-012,9.998E-011,1.7E-012,3E-012,9.866E-014,4.606E-010,3.617E-011,5.589E-012,0.781,1.571E-010,5.286E-010,6.71E-012,7.462E-012,5.024E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.007E-015,2.342E-012,3.101E-011,nan,1.248E-010,1.35E-010,2.353E-010,1.185E-011,1.854E-011,1.159E-011,4.722E-010,7E-011,9.35E-011,4.211E-012,3.507E-012,7.394E-011,4.496E-011,5.282E-011,5.683E-013,1.766E-012,8.525E-012,1.766E-012,1.766E-012,3.443E-012,9.886E-012,9.502E-012,nan,nan,nan,nan,nan,5.639E-011,1.101E-013,2.088E-011
14.38,133.8,216.7,0.000005574,0.00033,5.592E-007,4.612E-008,2.978E-007,0.000001618,0.209,4476000000000,2.904E-010,5.682E-011,1.115E-010,8.572E-013,3.784E-010,6.069E-014,5.562E-012,1.246E-010,1.7E-012,3E-012,1.297E-013,4.47E-010,3.62E-011,6.08E-012,0.781,1.562E-010,5.185E-010,5.679E-012,6.252E-012,4.346E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.088E-015,5.419E-012,3.603E-011,nan,1.224E-010,1.327E-010,2.333E-010,1.178E-011,1.835E-011,2.112E-011,6.484E-010,7E-011,9.35E-011,4.143E-012,3.401E-012,1.115E-010,4.549E-011,4.035E-011,0,1.75E-012,8.451E-012,1.75E-012,1.75E-012,3.413E-012,9.799E-012,9.419E-012,nan,nan,nan,nan,nan,5.682E-011,7.814E-014,2.083E-011
14.78,125.6,216.7,0.000005205,0.00033,0.000000618,4.18E-008,2.956E-007,0.00000161,0.209,4202000000000,2.856E-010,5.726E-011,1.498E-010,5.933E-013,4.257E-010,6.507E-014,6.545E-012,1.493E-010,1.7E-012,3E-012,1.608E-013,4.335E-010,3.62E-011,6.582E-012,0.781,1.554E-010,5.085E-010,4.727E-012,5.138E-012,3.705E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.167E-015,8.604E-012,4.12E-011,nan,1.2E-010,1.305E-010,2.312E-010,1.171E-011,1.814E-011,3.094E-011,8.279E-010,7E-011,9.35E-011,4.083E-012,3.297E-012,1.498E-010,4.578E-011,2.888E-011,0,1.735E-012,8.376E-012,1.735E-012,1.735E-012,3.382E-012,9.713E-012,9.336E-012,nan,nan,nan,nan,nan,5.726E-011,4.8E-014,2.077E-011
15.19,117.8,216.7,0.000004802,0.00033,0.000000692,3.776E-008,2.931E-007,0.000001601,0.209,3939000000000,2.802E-010,5.75E-011,1.989E-010,4.024E-013,5.058E-010,7.033E-014,7.734E-012,1.77E-010,1.7E-012,3E-012,2.041E-013,4.188E-010,3.612E-011,7.221E-012,0.781,1.544E-010,4.981E-010,3.962E-012,4.156E-012,3.122E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.25E-015,1.188E-011,4.651E-011,nan,1.176E-010,1.281E-010,2.29E-010,1.164E-011,1.793E-011,4.104E-011,0.000000001,7E-011,9.35E-011,4.022E-012,3.195E-012,1.989E-010,4.434E-011,2.053E-011,0,1.719E-012,8.301E-012,1.719E-012,1.719E-012,3.341E-012,9.625E-012,9.252E-012,nan,nan,nan,nan,nan,5.75E-011,2.627E-014,2.069E-011
15.62,110.2,216.7,0.000004352,0.00033,0.000000786,0.000000034,2.903E-007,0.000001591,0.209,3687000000000,2.737E-010,5.75E-011,2.624E-010,3.013E-013,6.279E-010,7.676E-014,9.195E-012,2.087E-010,1.7E-012,3E-012,2.632E-013,4.025E-010,3.595E-011,8.039E-012,0.781,1.531E-010,4.87E-010,3.422E-012,3.329E-012,2.603E-010,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1E-020,1.338E-015,1.531E-011,5.207E-011,nan,1.15E-010,1.256E-010,2.267E-010,1.156E-011,1.771E-011,5.161E-011,1.205E-009,7E-011,9.35E-011,3.957E-012,3.092E-012,2.624E-010,4.068E-011,1.6E-011,0,1.703E-012,8.223E-012,1.703E-012,1.703E-012,3.286E-012,9.535E-012,9.165E-012,nan,nan,nan,nan,nan,5.75E-011,1.484E-014,2.059E-011
